Raid,Server,Player ID,Player Name,Union ID,Union Name,Team Lv,Total Damage,Hit Count,Kill Hit Count
40,GLOBAL,1814455,리베나,11903,아카라이브,790,138061139201,3,0
40,GLOBAL,799029,WINCHE1L,289,86妮姬夺还部队,801,137903889184,3,1
40,GLOBAL,5347494,POCHI,19496,MUTEKI,821,137899940899,3,1
40,GLOBAL,6862798,天堂,1663,MIDNIGHT,775,137306656992,3,1
40,GLOBAL,25984,龙绛渊,28730,绒布球工厂,781,136545453248,3,0
40,GLOBAL,6178642,DODOI,739,노아의방주,794,135862242089,3,0
40,GLOBAL,7023087,ミント,31043,SOLACE,785,135850459890,3,0
40,GLOBAL,40082,KISHI,31043,SOLACE,805,135523477458,3,0
40,GLOBAL,3477652,라온,739,노아의방주,801,135418805998,3,0
40,GLOBAL,3312741,IOLITE,5775,BDRAGON,793,135348827937,3,0
40,GLOBAL,415041,FAINT,7204,RIONA,798,135278889385,3,0
40,GLOBAL,7487217,ALIEN,178,VOID,761,134884710179,3,0
40,GLOBAL,1261051,LIEZA,15446,SHARAKU,801,134815651219,3,0
40,GLOBAL,4763313,FAITH,11158,WARCRAFT,783,134705993942,3,1
40,GLOBAL,1223810,1FREUND,11158,WARCRAFT,776,134211030324,3,0
40,GLOBAL,7807969,ANITO,13395,NIKKUNNY,761,134049433716,3,0
40,GLOBAL,434529,DAVID,19496,MUTEKI,745,134001473102,3,0
40,GLOBAL,788197,KURE,127,AVARITIA,801,133465881914,3,0
40,GLOBAL,96634,VEN,155,FATE,802,133381413654,3,1
40,GLOBAL,185834,MIHOYA,11158,WARCRAFT,761,133121548056,3,0
40,GLOBAL,1033603,AMY,1663,MIDNIGHT,803,133103175000,3,1
40,GLOBAL,2219980,WELT,31043,SOLACE,743,132589947513,3,0
40,GLOBAL,77565,BIMUX,11158,WARCRAFT,749,132537136084,3,0
40,GLOBAL,6576948,SKULL,31043,SOLACE,821,132534199677,3,3
40,GLOBAL,130447,DOWAS,908,JIGGLE,756,132339844811,3,0
40,GLOBAL,498804,SLYDOC,11158,WARCRAFT,744,131996563016,3,1
40,GLOBAL,248315,海闊迎初旭,931,格里芬,783,131955894511,3,2
40,GLOBAL,3731304,ENDY,18742,帝國華撃団,782,131817306218,3,0
40,GLOBAL,719521,LEOR,5775,BDRAGON,741,131388804525,3,0
40,GLOBAL,5015072,MFORS,477,噩梦之巅,773,131350917442,3,0
40,GLOBAL,3081635,HAVENLY,2871,VOIDNESS,763,131271172732,3,0
40,GLOBAL,1564143,MAGIK,908,JIGGLE,750,131060406578,3,0
40,GLOBAL,2905747,ZACK,12181,SUMIRE,788,130880215280,3,0
40,GLOBAL,396542,DPB,178,VOID,801,129827320536,3,0
40,GLOBAL,7864268,ERROR404,218,CRESCENT,772,129818325057,3,0
40,GLOBAL,5260792,JODRASCH,127,AVARITIA,761,129815241612,3,1
40,GLOBAL,783827,小风铃,289,86妮姬夺还部队,765,129511856299,3,0
40,GLOBAL,1431444,EMRIK303,218,CRESCENT,768,128879593884,3,1
40,GLOBAL,2020424,ててと,178,VOID,767,128845818025,3,0
40,GLOBAL,138666,LENIANE,1663,MIDNIGHT,819,128629222739,3,0
40,GLOBAL,1304318,鍵盤鋼琴師,11521,ぐれん,784,128318047744,3,0
40,GLOBAL,1641352,QQQ,1575,불반도헬조선,781,128204539840,3,0
40,GLOBAL,20678,ALEXCHO,908,JIGGLE,841,128003789251,3,0
40,GLOBAL,5173556,KOOOOOO,42605,水雷火叛军,765,127579762733,3,0
40,GLOBAL,5143815,WELDER,31043,SOLACE,770,127399066602,3,1
40,GLOBAL,4303846,RICECAT,477,噩梦之巅,807,127097900495,3,0
40,GLOBAL,5124759,BUTAYARO,6052,밀크티,766,126181742314,3,1
40,GLOBAL,3590382,VICTOR,785,东方红魔馆,813,125253258236,3,0
40,GLOBAL,6405216,TEEPO,127,AVARITIA,743,125222467511,3,0
40,GLOBAL,7536423,FANGORR,908,JIGGLE,724,124625174905,3,0
40,GLOBAL,3804507,LUCID,69,ARCALIVE,788,124565788740,3,0
40,GLOBAL,1067849,小红帽,958,休伯利安,742,124486447384,3,0
40,GLOBAL,661518,死在迷宫地下,9871,腾讯水军,762,124474034281,3,0
40,GLOBAL,2781330,NANAKO,228,胜利女神,799,123527584304,3,0
40,GLOBAL,231687,ARTORIAS,477,噩梦之巅,803,123459438986,3,0
40,GLOBAL,903077,CINKZ,11158,WARCRAFT,752,123377654022,3,1
40,GLOBAL,4209024,LOLIJII,6636,FOXHOLE,744,123374153794,3,0
40,GLOBAL,2621174,KURA,1513,方舟第11步兵师,782,123355530093,3,2
40,GLOBAL,92425,SARANG,12181,SUMIRE,820,123169973431,3,1
40,GLOBAL,256425,SLYLAND,11158,WARCRAFT,748,123023649902,3,0
40,GLOBAL,3001108,OCTO,19496,MUTEKI,749,122940641967,3,0
40,GLOBAL,2076603,데이,11903,아카라이브,786,122913738095,3,0
40,GLOBAL,4922431,TENSHITO,31043,SOLACE,744,122896136936,3,0
40,GLOBAL,7594544,TARO,49881,PINGED,787,122658973577,3,0
40,GLOBAL,6590008,JARL,31043,SOLACE,728,122516087931,3,0
40,GLOBAL,2679293,LUDI,21859,PANTSUUU,741,122435650212,3,0
40,GLOBAL,656636,DUCK,178,VOID,750,122413562857,3,1
40,GLOBAL,152599,飘过,785,东方红魔馆,743,122172879949,3,0
40,GLOBAL,7466262,CAPIVARA,218,CRESCENT,763,122112890032,3,1
40,GLOBAL,7790251,DOROJON,19496,MUTEKI,741,121566786455,3,2
40,GLOBAL,2646162,骑士寂夜,228,胜利女神,744,121481364804,3,0
40,GLOBAL,263662,一壶梅子杏仁酒,477,噩梦之巅,831,121460934220,3,1
40,GLOBAL,211053,SPELL,931,格里芬,803,121451608639,3,0
40,GLOBAL,22856,이수호,345,한국,797,121165328367,3,0
40,GLOBAL,5221346,이와손톱,8513,승리의여신,728,120708156735,3,0
40,GLOBAL,313603,MARQUESS,127,AVARITIA,781,120273494801,3,1
40,GLOBAL,86407,JAKEY,4140,SEGGSLES,742,120256039404,3,0
40,GLOBAL,429502,团队核心,23439,清晰的边界,761,120250170016,3,0
40,GLOBAL,7754529,ROXX,31043,SOLACE,741,120107813178,3,0
40,GLOBAL,2293785,SLIM,178,VOID,764,119852962090,3,1
40,GLOBAL,1769334,琴琴琴葉,35051,花無十日紅,748,119693689504,3,0
40,GLOBAL,1490199,亞林,11521,ぐれん,751,119538110953,3,1
40,GLOBAL,7094692,PEEPEE,4971,FOXDEN,745,119507262299,3,0
40,GLOBAL,5089399,POISON,28730,绒布球工厂,741,119460306695,3,0
40,GLOBAL,8872735,MADOKA,28730,绒布球工厂,725,119422991400,3,0
40,GLOBAL,15339961,绾绾,477,噩梦之巅,770,119296633014,3,0
40,GLOBAL,227467,LAMIIA,15446,SHARAKU,724,119267402270,3,0
40,GLOBAL,1327190,MIKKIS,13395,NIKKUNNY,742,119150783581,3,0
40,GLOBAL,8425554,ROYTW,18742,帝國華撃団,823,119017373827,3,0
40,GLOBAL,1686968,星野雪露,477,噩梦之巅,802,118960428968,3,0
40,GLOBAL,7609929,NALANIKO,931,格里芬,741,118949281631,3,0
40,GLOBAL,1714701,无可取代,9089,菲比啾比,767,118938180918,3,0
40,GLOBAL,501166,DELL,739,노아의방주,741,118891742905,3,0
40,GLOBAL,151124,嵐嵐,11521,ぐれん,783,118412338575,3,0
40,GLOBAL,206053,海阔迎初旭,931,格里芬,801,118358341281,3,0
40,GLOBAL,4261108,SSR是真的,18742,帝國華撃団,788,118342253885,3,1
40,GLOBAL,515703,流年,931,格里芬,781,118293555694,3,0
40,GLOBAL,1027474,CIU,13395,NIKKUNNY,736,118232223492,3,0
40,GLOBAL,464450,艾薇兒,931,格里芬,761,118040707886,3,1
40,GLOBAL,8810242,风云,477,噩梦之巅,746,117953868218,3,1
40,GLOBAL,440187,TESTZZ,13395,NIKKUNNY,758,117951356854,3,0
40,GLOBAL,165455,ZYGAENA,908,JIGGLE,752,117750489227,3,0
40,GLOBAL,5169903,JAMSTERD,11655,NEMO,741,117657600652,3,2
40,GLOBAL,382161,東雲絵名,85,蓝发女主太多啦,741,117595030458,3,0
40,GLOBAL,672670,N1NE,477,噩梦之巅,763,117420912757,3,0
40,GLOBAL,265244,JACK7989,1,TEMPEST,805,117309276045,3,0
40,GLOBAL,1030735,RAVE,218,CRESCENT,789,117188041409,3,0
40,GLOBAL,173443,OWLMYGOD,600,FIREFLY,843,117050574483,3,0
40,GLOBAL,13971,NJOY,908,JIGGLE,742,117026092960,3,0
40,GLOBAL,202622,충철,16675,한국지부,769,117022148708,3,0
40,GLOBAL,2335233,不魑兔兔丶,931,格里芬,786,116983469704,3,0
40,GLOBAL,7549644,咩咕,289,86妮姬夺还部队,745,116974784187,3,0
40,GLOBAL,1092924,糯糯米,931,格里芬,773,116952482094,3,1
40,GLOBAL,391115,FRANKTI,785,东方红魔馆,764,116862545597,3,0
40,GLOBAL,1038204,听岚,7110,爱丽丝的后宫团,801,116859023074,3,0
40,GLOBAL,7779525,夜莺酱,35051,花無十日紅,731,116608782794,3,1
40,GLOBAL,7612618,AHRI,218,CRESCENT,741,116598933077,3,0
40,GLOBAL,10608165,叫我老大,477,噩梦之巅,745,116555213362,3,0
40,GLOBAL,504767,DYLAN,19496,MUTEKI,732,116527260820,3,0
40,GLOBAL,195950,ROBYN,908,JIGGLE,755,116511641717,3,0
40,GLOBAL,581748,N1,477,噩梦之巅,764,116433057421,3,0
40,GLOBAL,10452,SAKUTA,127,AVARITIA,761,116422253495,3,0
40,GLOBAL,6627944,릴리바이스,345,한국,787,115950434448,3,0
40,GLOBAL,2309329,FISH,11655,NEMO,744,115860210639,3,0
40,GLOBAL,1705820,DEEP,931,格里芬,782,115835368815,3,0
40,GLOBAL,9311071,大嘟嘟,127,AVARITIA,701,115229757079,3,0
40,GLOBAL,2131083,EURUS,7110,爱丽丝的后宫团,768,114814436197,3,0
40,GLOBAL,377842,鬼鬼灬丶,9871,腾讯水军,766,114808904982,3,0
40,GLOBAL,3084025,DORO,48740,幻想乡の红魔馆,742,114743427652,3,0
40,GLOBAL,8353401,GLEAM,178,VOID,721,114433868234,3,1
40,GLOBAL,8798441,月明かり,289,86妮姬夺还部队,743,114290306547,3,0
40,GLOBAL,6956823,MAITO,19496,MUTEKI,701,114253492013,3,0
40,GLOBAL,2557843,ヒビキ,18742,帝國華撃団,804,114194661964,3,0
40,GLOBAL,244363,TURTLE,127,AVARITIA,775,114184410010,3,0
40,GLOBAL,1671075,KAM,575,孤独な巡礼,759,114099953423,3,0
40,GLOBAL,119092,CLOUD,12181,SUMIRE,745,114016357518,3,2
40,GLOBAL,24361,KBAIT,218,CRESCENT,729,113800091843,3,0
40,GLOBAL,1144157,LILITH,11158,WARCRAFT,741,113689693108,3,0
40,GLOBAL,623642,심심해요,6052,밀크티,779,113681857593,3,0
40,GLOBAL,2989777,STORM,13395,NIKKUNNY,721,113670628926,3,0
40,GLOBAL,2730399,SALTY,11655,NEMO,754,113664028469,3,0
40,GLOBAL,1777307,在舒恩裡面卍解,5856,播種叔叔,719,113643955852,3,0
40,GLOBAL,179566,SSY,535,HELL,724,113564786168,3,0
40,GLOBAL,5072320,TUKKO,11158,WARCRAFT,761,113554286780,3,1
40,GLOBAL,7592821,HORIZON,98,万里起云烟,728,113252445898,3,0
40,GLOBAL,9175663,兰伦,85,蓝发女主太多啦,707,113164737147,3,0
40,GLOBAL,416923,KIMA,69,ARCALIVE,781,113148424142,3,2
40,GLOBAL,327393,殇冰,785,东方红魔馆,750,113107962879,3,0
40,GLOBAL,1113807,特莉波卡莉斯,1513,方舟第11步兵师,721,112855995728,3,0
40,GLOBAL,7169909,ATARAXIA,13395,NIKKUNNY,781,112813525569,3,3
40,GLOBAL,174185,POLI,218,CRESCENT,729,112711516128,3,1
40,GLOBAL,1794183,阿嵐唷,11521,ぐれん,754,112576609983,3,1
40,GLOBAL,169977,일단찍먹,345,한국,750,112547288721,3,0
40,GLOBAL,35215,MRGAZ,127,AVARITIA,724,112436350439,3,0
40,GLOBAL,5749479,FELIX,1513,方舟第11步兵师,742,112321454711,3,0
40,GLOBAL,662690,脑瘫,785,东方红魔馆,738,112315013905,3,0
40,GLOBAL,2426215,YOLO,48740,幻想乡の红魔馆,791,112297206176,3,0
40,GLOBAL,1145421,MIMI,289,86妮姬夺还部队,742,112039583060,3,0
40,GLOBAL,912308,FLEM,218,CRESCENT,724,111857282731,3,0
40,GLOBAL,304337,白祈,6193,极彩社,732,111843492654,3,0
40,GLOBAL,204221,天上的小羊,931,格里芬,732,111746680236,3,2
40,GLOBAL,464521,GROM,11158,WARCRAFT,739,111746061876,3,0
40,GLOBAL,7529755,SOS,15446,SHARAKU,756,111726134659,3,0
40,GLOBAL,460405,白日梦,42605,水雷火叛军,721,111626103528,3,0
40,GLOBAL,3087232,雨蒙蒙,931,格里芬,742,111461361469,3,0
40,GLOBAL,721058,CHXD,477,噩梦之巅,808,111391056485,3,1
40,GLOBAL,662126,DRUNKY,15446,SHARAKU,725,111201250161,3,0
40,GLOBAL,6128201,EXHOST,218,CRESCENT,745,111192313734,3,1
40,GLOBAL,6754500,JOSE,3681,GO0BERS,766,111156298007,3,0
40,GLOBAL,1009218,KIRTSU,19496,MUTEKI,706,111051070973,3,0
40,GLOBAL,6951615,DARUKO,27107,MASAMUNE,705,110994463015,3,0
40,GLOBAL,685134,GLOWING,13395,NIKKUNNY,731,110957532044,3,2
40,GLOBAL,243298,DGM,4893,NIKG,725,110911424242,3,1
40,GLOBAL,3034772,哀可汐椏,785,东方红魔馆,725,110687578704,3,0
40,GLOBAL,244078,ZERO,1663,MIDNIGHT,790,110619328583,3,1
40,GLOBAL,861797,TEAZZEN,908,JIGGLE,703,110522225077,3,0
40,GLOBAL,1287587,CLOUDY,178,VOID,741,110471698267,3,0
40,GLOBAL,6500706,界徐盛,28730,绒布球工厂,704,110451536026,3,1
40,GLOBAL,7630686,MADOKA,4737,SOFTIES,760,110443838168,3,0
40,GLOBAL,241469,鬼巫女,477,噩梦之巅,781,110402364139,3,1
40,GLOBAL,526374,TEEMO,575,孤独な巡礼,741,110398925421,3,0
40,GLOBAL,6243851,ALEKSTRA,1,TEMPEST,723,110358796466,3,0
40,GLOBAL,6400,NUMBERS,218,CRESCENT,729,110353590081,3,1
40,GLOBAL,6740265,塔塔露,28730,绒布球工厂,708,110186434473,3,0
40,GLOBAL,1139521,凰忆夏,9089,菲比啾比,762,110153524830,3,0
40,GLOBAL,2623763,LINK,7110,爱丽丝的后宫团,765,110125485023,3,0
40,GLOBAL,660898,NON,4737,SOFTIES,741,110121579604,3,0
40,GLOBAL,357524,LINUXVR,12181,SUMIRE,750,109975588624,3,0
40,GLOBAL,6745527,落樱丶,28730,绒布球工厂,721,109926372570,3,0
40,GLOBAL,6195340,KERND,1663,MIDNIGHT,765,109807200971,3,1
40,GLOBAL,4753746,HARIMA,18742,帝國華撃団,823,109552811145,3,1
40,GLOBAL,554006,CARIOS,218,CRESCENT,723,109539350956,3,0
40,GLOBAL,3857253,SHINJI,218,CRESCENT,707,109450917823,3,2
40,GLOBAL,7603172,七夜,575,孤独な巡礼,762,109293972559,3,0
40,GLOBAL,419002,아크라나즈,1575,불반도헬조선,742,109266379105,3,0
40,GLOBAL,93970,妮寄太美,931,格里芬,785,109219601727,3,0
40,GLOBAL,1237574,JABLES,908,JIGGLE,735,109193292464,3,0
40,GLOBAL,1673332,GLITTER,178,VOID,771,109073321535,3,1
40,GLOBAL,35323,LEVETTY,4893,NIKG,732,109015819635,3,0
40,GLOBAL,6708375,清流,2800,指揮官好社,708,108845142107,3,0
40,GLOBAL,8516437,JADE,23439,清晰的边界,755,108843727556,3,0
40,GLOBAL,5110639,ARC,218,CRESCENT,727,108823629977,3,0
40,GLOBAL,789676,KENSH,19496,MUTEKI,752,108813935683,3,1
40,GLOBAL,6674421,RYO,18742,帝國華撃団,725,108757603844,3,0
40,GLOBAL,6898193,NERO,15446,SHARAKU,733,108723322754,3,0
40,GLOBAL,2277139,CAT,11158,WARCRAFT,741,108700037966,3,0
40,GLOBAL,6708183,RANZUKEN,3681,GO0BERS,729,108638828977,3,0
40,GLOBAL,85522,HORS,28730,绒布球工厂,721,108494763435,3,0
40,GLOBAL,1803055,DEKADENZ,7583,DEADLIFT,797,108449444092,3,0
40,GLOBAL,5206764,여명,8513,승리의여신,748,108289017273,3,0
40,GLOBAL,5688,AIKOI,4971,FOXDEN,722,108216643984,3,0
40,GLOBAL,9778540,偏爱,32037,反击小队,682,108150364050,3,0
40,GLOBAL,4712573,雲彩,1,TEMPEST,753,108080429739,3,0
40,GLOBAL,210200,海森博,11655,NEMO,785,107984976731,3,0
40,GLOBAL,5251602,DOUX,19496,MUTEKI,722,107972989824,3,0
40,GLOBAL,105093,INCONNU,5198,B1NIKKE,721,107889607759,3,0
40,GLOBAL,6167721,YUE,4140,SEGGSLES,741,107885255358,3,1
40,GLOBAL,651183,KAENDALL,4737,SOFTIES,741,107841784645,3,0
40,GLOBAL,8709149,纯爱战神张三,1513,方舟第11步兵师,717,107719728735,3,1
40,GLOBAL,1645383,CENIAN,477,噩梦之巅,731,107618027604,3,1
40,GLOBAL,1736137,VULKAN,11019,涩涩冲锋队,758,107580794311,3,0
40,GLOBAL,70041,そら,5856,播種叔叔,733,107576303197,3,0
40,GLOBAL,636531,SIN,11158,WARCRAFT,744,107489662854,3,1
40,GLOBAL,3615032,紅櫻,5856,播種叔叔,763,107453122777,3,1
40,GLOBAL,4155926,CLABBE,27107,MASAMUNE,724,107434439424,3,0
40,GLOBAL,40950,69ICE,19496,MUTEKI,731,107424254807,3,0
40,GLOBAL,9957556,百花齊放,42605,水雷火叛军,702,107400385762,3,0
40,GLOBAL,622560,NORO,11521,ぐれん,745,107394807331,3,0
40,GLOBAL,1546693,AKIRA,127,AVARITIA,721,107153442487,3,0
40,GLOBAL,288368,마감걸,8513,승리의여신,771,107021543051,3,0
40,GLOBAL,1532628,ALICE,28730,绒布球工厂,730,106921414791,3,0
40,GLOBAL,4621789,余生相恋丶,1513,方舟第11步兵师,727,106905881843,3,0
40,GLOBAL,1200353,MITHESH7,11158,WARCRAFT,771,106847854791,3,0
40,GLOBAL,5250273,嘎嘎,2800,指揮官好社,721,106744176614,3,0
40,GLOBAL,4262650,LERICK,2800,指揮官好社,750,106691324871,3,0
40,GLOBAL,68947,本是浮尘奈若何,575,孤独な巡礼,725,106652806020,3,0
40,GLOBAL,5134200,KAMOZO25,5577,RACCOON,721,106572488073,3,1
40,GLOBAL,201432,真红,477,噩梦之巅,753,106513506075,3,0
40,GLOBAL,186701,WYL,931,格里芬,761,106426105111,3,1
40,GLOBAL,1260007,JOHANAN,11158,WARCRAFT,741,106357319531,3,0
40,GLOBAL,1731311,NIKKE,11903,아카라이브,780,106356495278,3,0
40,GLOBAL,2203190,RNG,4737,SOFTIES,744,106303168178,3,0
40,GLOBAL,4217562,GRAD,19496,MUTEKI,717,106232426865,3,0
40,GLOBAL,139266,我忘了,2749,玛丽安的指挥官们,721,106029215121,3,0
40,GLOBAL,52809,VOID,9838,WAIFLAIF,733,105954660834,3,0
40,GLOBAL,9602916,J傑,2749,玛丽安的指挥官们,704,105939520363,3,0
40,GLOBAL,105298,NEOBEAR,49881,PINGED,741,105740622191,3,0
40,GLOBAL,3477941,阿离,23439,清晰的边界,741,105735923304,3,1
40,GLOBAL,1719432,SUO,7204,RIONA,751,105733039509,3,0
40,GLOBAL,649725,VODKA,12181,SUMIRE,761,105707711727,3,1
40,GLOBAL,2893040,JOSHUA,11655,NEMO,727,105681880268,3,2
40,GLOBAL,9632753,ZERGSINI,5775,BDRAGON,745,105648403896,3,0
