Raid,Server,Player ID,Player Name,Union ID,Union Name,Team Lv,Total Damage,Hit Count,Kill Hit Count
40,NA,718972,EMBER,3,SIN,803,148042102292,3,0
40,NA,4185356,CEDEC0,163,AZURESKY,804,147937114048,3,0
40,NA,121486,JCEE,969,極楽浄土,843,147288094990,3,1
40,NA,3665355,TAE,3,SIN,823,147257829856,3,1
40,NA,2829423,POG,243,WRATH,801,147155117147,3,1
40,NA,3644325,NARSET,4,SCARLET,871,146889788777,3,1
40,NA,107134,VAAN,1,MILKERS,823,146201251237,3,1
40,NA,4076730,QUASAR,6080,COINRUSH,783,145813876682,3,0
40,NA,507199,TOG,1934,BBGUN,781,145462543860,3,0
40,NA,13315,DORO的阁下,969,極楽浄土,801,145232316674,3,1
40,NA,3830281,ADA,3,SIN,763,145058360053,3,0
40,NA,4946681,WAFER,445,AZUREASH,796,144984947267,3,0
40,NA,3780097,CAEX,3,SIN,810,144721746945,3,0
40,NA,1360876,FONDU,163,AZURESKY,801,144593205480,3,0
40,NA,4308564,AGITO,18944,DORONUT,854,144529592686,3,1
40,NA,3771300,JONA,6450,THIQUE,784,144513519165,3,0
40,NA,1680614,TASUKARU,7,SKYFALL,841,144436835360,3,0
40,NA,1323287,FRIMA,6590,SNOWHITE,860,144175185032,3,1
40,NA,542268,CITY,3,SIN,801,143778447389,3,0
40,NA,112201,河合律,969,極楽浄土,781,143342968813,3,0
40,NA,97052,DYV,6590,SNOWHITE,821,142805219252,3,0
40,NA,171225,TOVE,1358,POLICE,793,142790425712,3,0
40,NA,1254445,JEFF,163,AZURESKY,830,142714436026,3,1
40,NA,204905,NUKEARK,969,極楽浄土,815,142496504087,3,0
40,NA,36467,GLDEAGLE,163,AZURESKY,881,142373766861,3,0
40,NA,40554,CUVEE,3,SIN,841,142131166103,3,1
40,NA,1540238,CABRA,243,WRATH,776,142050575403,3,0
40,NA,15236,ADROXIS,21035,HIGHRISE,778,141554670886,3,0
40,NA,4160646,HIYORI,7,SKYFALL,761,141421030482,3,1
40,NA,134041,喜多川海梦,307,極乐净土,801,141131420359,3,0
40,NA,2824889,SKADI,3,SIN,841,140778059107,3,1
40,NA,50529,REALSAV,1048,AZUREKON,801,140555165390,3,0
40,NA,1673446,KMOYUW69,969,極楽浄土,782,140505728347,3,1
40,NA,208078,EVIRRR,3113,AZUREREI,802,140205198028,3,1
40,NA,1058,LEMURES,163,AZURESKY,828,140013603578,3,0
40,NA,4396328,RATMAN,946,NAKADASI,781,139986328864,3,0
40,NA,3755195,2A,8624,JAILBIRD,789,139902981587,3,1
40,NA,4067386,BAKA,163,AZURESKY,761,139900687751,3,2
40,NA,3950343,無課金プレイヤー,10208,PIZZAPIE,801,139827951686,3,1
40,NA,2212,NIEGOIST,969,極楽浄土,822,139337921631,3,0
40,NA,2660807,YUI,6590,SNOWHITE,788,139204984761,3,0
40,NA,893820,MISIU,163,AZURESKY,801,139167562528,3,0
40,NA,2218086,ZUKKYUN,7,SKYFALL,771,138755784000,3,0
40,NA,3784493,EKANE,924,SWOLI,781,138729419970,3,0
40,NA,572492,EMPYREAN,307,極乐净土,801,138677237124,3,1
40,NA,322286,KEN,307,極乐净土,805,138571923981,3,0
40,NA,198248,MONO,6073,ARCFLASH,741,138004642213,3,0
40,NA,62549,PHUT,163,AZURESKY,801,137941058241,3,0
40,NA,99122,YONG,307,極乐净土,814,137483523937,3,0
40,NA,3698349,KIRAN,1,MILKERS,821,137367390793,3,0
40,NA,2712918,DOODOO,1,MILKERS,751,136960088742,3,1
40,NA,3808049,SZHW,307,極乐净土,788,136895638916,3,1
40,NA,2853588,STEELGUY,3,SIN,786,136706203532,3,0
40,NA,1969,HADRIAN,3,SIN,831,136340076305,3,0
40,NA,3887832,LADDERS,6073,ARCFLASH,761,135879425101,3,0
40,NA,2874338,JUNO,980,SKYFARER,793,135491953728,3,0
40,NA,95798,VURION,924,SWOLI,776,135319002536,3,0
40,NA,215814,ICEMAPLE,622,勇敢牛牛冲冲冲,803,135204400829,3,0
40,NA,3800,天物,307,極乐净土,781,135121534006,3,0
40,NA,118894,SYKEBE,32,ETERNAL,801,134898893942,3,0
40,NA,235839,LINK,3,SIN,801,133584164485,3,0
40,NA,2111462,MRASIA,243,WRATH,766,133050625209,3,0
40,NA,230162,CURTANA,163,AZURESKY,784,133024786855,3,0
40,NA,580053,KLAU117,1,MILKERS,792,132922576094,3,0
40,NA,3845001,RENEGADE,1934,BBGUN,814,132893036668,3,1
40,NA,3893680,SOLO,3,SIN,801,132757586723,3,2
40,NA,166530,MECH,4,SCARLET,804,132315579364,3,1
40,NA,641870,SHADOW,243,WRATH,758,132154878553,3,0
40,NA,324560,除膜慰道,261,极乐浄土,771,132142074482,3,0
40,NA,895514,ZEERYD,163,AZURESKY,775,131432830033,3,0
40,NA,338948,KAY,32,ETERNAL,781,131061436455,3,2
40,NA,573442,MOKA,307,極乐净土,792,130735499463,3,0
40,NA,3716815,STEELE,4414,MESUGAK1,805,130563371662,3,0
40,NA,786322,KASUMI,6080,COINRUSH,803,130282207894,3,0
40,NA,3701025,CYBRSTAN,307,極乐净土,761,130273215342,3,1
40,NA,139618,2NNO,3,SIN,774,129876785241,3,0
40,NA,3620509,BADCHOIC,445,AZUREASH,771,129273388261,3,0
40,NA,1510887,RIXRAZE,32,ETERNAL,781,129242531234,3,0
40,NA,110197,FCX,905,极楽净土,764,128748931120,3,0
40,NA,13853,ARC,8624,JAILBIRD,827,128488205695,3,0
40,NA,1662996,KADEN,7,SKYFALL,801,128241486129,3,0
40,NA,2596285,NUGGET,3,SIN,784,127890389932,3,0
40,NA,4683752,MYO,445,AZUREASH,736,127821162534,3,0
40,NA,3634789,PUREL,163,AZURESKY,777,127783767803,3,0
40,NA,2943612,KILIA,5329,HERA,781,127737902603,3,0
40,NA,204891,REI,163,AZURESKY,761,127621360948,3,1
40,NA,41750,BURNEY,445,AZUREASH,801,127614015034,3,2
40,NA,192555,LEMI,1489,COZY,822,127546768044,3,0
40,NA,55470,JERA,243,WRATH,793,127537302003,3,0
40,NA,781877,BFKALUT,6590,SNOWHITE,781,127532030992,3,2
40,NA,158246,RIVEN,3,SIN,781,127239707464,3,2
40,NA,350521,SIREN,32,ETERNAL,743,126937841060,3,0
40,NA,2961431,KUNA,32,ETERNAL,785,126912284158,3,1
40,NA,3758871,SHUJI,1358,POLICE,775,126759751176,3,0
40,NA,4338444,JUPI,445,AZUREASH,705,126658484368,3,0
40,NA,1602751,SHPOOPY,243,WRATH,763,126635384841,3,1
40,NA,3865435,LUFFY,163,AZURESKY,777,126545902810,3,0
40,NA,145255,FORGIVER,969,極楽浄土,761,126336316658,3,0
40,NA,2186938,FAWNELLE,3802,CABBAGE,791,126034183378,3,0
40,NA,16678,NOELBEAR,5311,WAIFULV,745,125612153815,3,0
40,NA,147444,HAVAC,7,SKYFALL,781,125505125970,3,0
40,NA,1375078,ZETA,7,SKYFALL,767,125452132179,3,0
40,NA,860427,SWAGALEX,3339,来来屁股好耶,734,125241741809,3,0
40,NA,2921400,ATOKAD,3,SIN,741,124978321094,3,2
40,NA,303878,KENDIE,905,极楽净土,763,124618070497,3,1
40,NA,58530,MOONKIND,6073,ARCFLASH,761,123837832676,3,0
40,NA,2304908,JINCHOU3,3,SIN,794,123800958996,3,0
40,NA,845934,AWB,518,MOONFALL,767,123718303696,3,0
40,NA,65899,MAXWELL,32,ETERNAL,768,123306275211,3,0
40,NA,2339828,IZUNA,6590,SNOWHITE,844,123157961283,3,1
40,NA,2915439,SPONGO,32,ETERNAL,762,122953560456,3,0
40,NA,3002906,MORIKUBO,10208,PIZZAPIE,781,122952408074,3,1
40,NA,3808594,DIO,49,AZUREGO,776,122267377720,3,2
40,NA,35902,EZER,969,極楽浄土,794,121927886552,3,0
40,NA,1822701,HIRIKEZ,1358,POLICE,850,121611426423,3,0
40,NA,473604,UNKO,3,SIN,781,121396889629,3,0
40,NA,10743,OLIVIER,6590,SNOWHITE,761,121364683644,3,0
40,NA,2632096,RYOJI,1212,ZOYA,783,121141443481,3,0
40,NA,131871,SPIKEMAN,6080,COINRUSH,764,120898066303,3,0
40,NA,3936046,CINNAMON,2490,AZUREARK,782,120815102479,3,0
40,NA,1921541,LYNN,1,MILKERS,821,120761837628,3,1
40,NA,57654,HAYABUSA,6080,COINRUSH,741,120653473069,3,0
40,NA,261203,GERO,3,SIN,786,120599094006,3,0
40,NA,364028,JENOVEIL,243,WRATH,762,120556615365,3,1
40,NA,648989,JIANGJUN,10208,PIZZAPIE,776,120247955330,3,1
40,NA,15280,JACK,7,SKYFALL,745,119972413592,3,0
40,NA,3937470,BANANA,7,SKYFALL,705,119960979487,3,0
40,NA,4864678,AIRAH,3062,DUNGEON,753,119889137103,3,0
40,NA,295833,TINYMAC,905,极楽净土,770,119823328074,3,0
40,NA,2521003,ONIEYEZ,3130,MBAD,818,119642010855,3,0
40,NA,11620,DUNKI,1358,POLICE,870,119563001046,3,0
40,NA,1392718,TG,7,SKYFALL,804,119549561896,3,1
40,NA,3998,29582A,1170,A29582A,773,119408805680,3,1
40,NA,456471,RANDES,3802,CABBAGE,784,119243423190,3,0
40,NA,117227,KIRA,3339,来来屁股好耶,742,119209557532,3,0
40,NA,4171989,GRAD,905,极楽净土,751,118861832118,3,2
40,NA,1160624,ZAZAZU,1212,ZOYA,781,118833046695,3,0
40,NA,1121200,AYZURAX,6459,NIKG,801,118750995036,3,0
40,NA,83450,FABLE,445,AZUREASH,721,118724874708,3,1
40,NA,176856,THALO,13720,UOOOH,841,118656735931,3,1
40,NA,3542120,JDUCK,8967,GREMORY族,761,118652221255,3,2
40,NA,828528,LUKE,3,SIN,787,118425168598,3,1
40,NA,516065,IKCIR,1934,BBGUN,746,118333247824,3,0
40,NA,2612357,AUSSIE,243,WRATH,761,118314522429,3,2
40,NA,147851,REAN,445,AZUREASH,751,118311978371,3,1
40,NA,171984,SNACKY,1048,AZUREKON,781,118103920906,3,1
40,NA,482023,LEO,2928,VIOLET,741,118102653270,3,0
40,NA,1182044,FAINA,32,ETERNAL,763,117815663202,3,0
40,NA,4117457,BSLAB,1212,ZOYA,741,117776684906,3,1
40,NA,3638125,JIRAFF,5329,HERA,741,117651201881,3,0
40,NA,2772267,テツオ,2375,でっかいお尻,825,117587165860,3,0
40,NA,175394,JZF,905,极楽净土,791,117528820381,3,0
40,NA,4583,AURAFLY,163,AZURESKY,815,117256397710,3,0
40,NA,2186565,军浪,905,极楽净土,766,117211473678,3,0
40,NA,1256384,ULTIMAMK,8624,JAILBIRD,792,117122285437,3,0
40,NA,26905,PENGEST,445,AZUREASH,761,117098128238,3,0
40,NA,71464,心灵失足,3339,来来屁股好耶,794,116572926053,3,0
40,NA,34481,KOREN,6590,SNOWHITE,804,116304125015,3,0
40,NA,1556777,PYRRHIXZ,6073,ARCFLASH,781,116106750204,3,0
40,NA,349353,HYUNGBAE,243,WRATH,741,115998880276,3,0
40,NA,324184,ZEROLIEF,163,AZURESKY,773,115754219855,3,1
40,NA,221441,KADEN,1210,BACKDOOR,725,115526123702,3,0
40,NA,358765,MIMI,49,AZUREGO,741,115287821269,3,0
40,NA,252292,BARAKU,445,AZUREASH,768,115182107382,3,0
40,NA,4280903,RUKIA,1,MILKERS,713,115149192417,3,0
40,NA,3931810,RABBITY,6080,COINRUSH,741,114956073423,3,1
40,NA,3757349,TRAUMA,22619,DORORATS,741,114913355480,3,0
40,NA,139305,RAIKEN,3,SIN,772,114859156419,3,0
40,NA,1175350,LIRA,163,AZURESKY,783,114856812994,3,2
40,NA,4024559,ZERO,8624,JAILBIRD,783,114651742455,3,0
40,NA,171552,UXXIHA,2889,PANTSUU,721,114532679346,3,1
40,NA,68997,MELINDA,6590,SNOWHITE,780,114411792196,3,0
40,NA,498245,KVO,140,CHOCOPIE,772,114375271991,3,0
40,NA,2099785,SOFTY,1216,NOPAN,785,114307305222,3,0
40,NA,4231971,SHADOW,1212,ZOYA,807,114247182391,3,1
40,NA,3620234,DJANGO,163,AZURESKY,722,114190627899,3,2
40,NA,581904,AMANATSU,6590,SNOWHITE,742,114137948504,3,0
40,NA,3649441,KAGEWOLF,6073,ARCFLASH,721,113881537483,3,0
40,NA,3865527,DRIP,6335,SKYDAWN,741,113707512270,3,0
40,NA,4336930,GIBLY,7,SKYFALL,766,113665537065,3,0
40,NA,755485,TEZ,445,AZUREASH,755,113653311716,3,1
40,NA,40932,MUGYA,6590,SNOWHITE,797,113646920683,3,1
40,NA,1556247,KAKIGORI,6590,SNOWHITE,762,113484275851,3,0
40,NA,171354,CRETINOK,1524,DESTINYC,871,113410248357,3,0
40,NA,245723,HAZY,7166,DELUPON,758,113355527790,3,1
40,NA,3002740,龍佬,307,極乐净土,748,113243717770,3,0
40,NA,3620211,UNCLEXAN,10208,PIZZAPIE,753,113208155872,3,0
40,NA,2206398,JBOSS,10208,PIZZAPIE,764,113177282780,3,0
40,NA,2990766,BONERJEA,3,SIN,781,113121560652,3,0
40,NA,1509191,SPARKS,307,極乐净土,769,113110802130,3,1
40,NA,1601952,NEUTRON,1210,BACKDOOR,764,113091885833,3,1
40,NA,3806785,DALTHEB,163,AZURESKY,763,112933050841,3,0
40,NA,980953,MADNESS,11659,AZURESOL,756,112917521614,3,1
40,NA,37818,三三,307,極乐净土,743,112895601503,3,0
40,NA,4020113,ATA,32,ETERNAL,721,112890749016,3,0
40,NA,271042,JEREMY,1279,TRUOTAKU,777,112859262423,3,1
40,NA,1165105,HAKU,32,ETERNAL,704,112836439754,3,0
40,NA,3976857,DIABLO,32,ETERNAL,769,112831311715,3,0
40,NA,345659,HINA,163,AZURESKY,781,112729517027,3,1
40,NA,179567,AZ,3339,来来屁股好耶,726,112692896830,3,0
40,NA,1892154,LJ,3706,HEROINE,741,112669073755,3,1
40,NA,3814842,BCP,5311,WAIFULV,749,112566739671,3,0
40,NA,5320948,CHAR,445,AZUREASH,741,112317054412,3,1
40,NA,404462,NEPHIS,445,AZUREASH,743,112288863469,3,0
40,NA,3651767,NERO,1647,F2PBTW,725,112124910000,3,0
40,NA,539922,V1RTUE,3113,AZUREREI,741,112014177732,3,0
40,NA,2681472,RYKU,243,WRATH,776,111937267920,3,1
40,NA,1114730,KAME,1212,ZOYA,801,111448834734,3,0
40,NA,1530756,TENGUFOU,1212,ZOYA,806,111425224436,3,1
40,NA,3785059,RONAN,2921,MELLOW,741,111314609837,3,0
40,NA,233987,禾雀,969,極楽浄土,787,111275814409,3,0
40,NA,4025772,KALI,2889,PANTSUU,721,111207389290,3,0
40,NA,177862,GAMETACO,6080,COINRUSH,781,111193844405,3,1
40,NA,11958,RYECHU,6590,SNOWHITE,785,111092100224,3,0
40,NA,205637,LATTE,1215,AZUREICE,813,111064385551,3,1
40,NA,253682,EXOPPAI,11659,AZURESOL,750,110983043390,3,1
40,NA,772783,KWANG,1739,POCKULT,781,110966371841,3,0
40,NA,657797,JSON,17879,BOOLETS,724,110936341819,3,1
40,NA,6736,TRAVELER,946,NAKADASI,733,110786661309,3,0
40,NA,4082725,NIKO,568,極楽净土,766,110505640290,3,0
40,NA,1832962,VENTUS,6073,ARCFLASH,748,110354878107,3,1
40,NA,436176,ASTRA,445,AZUREASH,758,110001434802,3,1
40,NA,270397,VIZKIUS,1358,POLICE,761,109974712750,3,1
40,NA,986611,VALGAR,243,WRATH,759,109940704687,3,1
40,NA,1942,AMOEBA,243,WRATH,750,109896517927,3,0
40,NA,3773649,RALF,1358,POLICE,783,109829055834,3,2
40,NA,4607939,CHIGLETS,32,ETERNAL,726,109625090375,3,0
40,NA,2054053,JAZE,6073,ARCFLASH,704,109543555135,3,0
40,NA,3626556,ASIMOV,922,SKYRISE,748,109389566389,3,0
40,NA,2617917,ASCE,307,極乐净土,747,109377497693,3,0
40,NA,4482871,MOMOEVEN,307,極乐净土,701,109371435376,3,0
40,NA,2655658,DRIFT,10208,PIZZAPIE,741,109237424464,3,1
40,NA,3623974,KEN,3339,来来屁股好耶,721,109056586688,3,0
40,NA,154065,2B,32,ETERNAL,761,109011089350,3,1
40,NA,4097495,CHECK,1185,NB,733,108895843401,3,0
40,NA,640260,NOUEM,5329,HERA,742,108753892978,3,1
40,NA,6028,PERIL,1212,ZOYA,781,108730729386,3,1
40,NA,3877572,GRY,1,MILKERS,723,108720490530,3,1
40,NA,4622824,WIDUKIND,1358,POLICE,729,108558236202,3,0
40,NA,3563760,樱花雨,905,极楽净土,755,108524792501,3,0
40,NA,66829,PERRY,6073,ARCFLASH,745,108511181315,3,0
40,NA,3521425,BEHXBEH,5311,WAIFULV,723,108444012023,3,0
40,NA,395831,想给舒恩当幸驽,622,勇敢牛牛冲冲冲,745,108443891731,3,1
40,NA,782375,RELICTA,2889,PANTSUU,722,108373705986,3,0
40,NA,1350285,RISE,3,SIN,763,108342576890,3,0
40,NA,987334,LIIIII,243,WRATH,732,108302447379,3,0
40,NA,540632,VARIKS,49,AZUREGO,730,108253425444,3,0
40,NA,3393937,ARES,946,NAKADASI,738,107891639215,3,0
40,NA,159216,FAY,1212,ZOYA,743,107853884994,3,0
40,NA,2025032,NISEI,8624,JAILBIRD,748,107793750989,3,0
40,NA,1905427,BOSSE,32,ETERNAL,735,107792198735,3,0
40,NA,4610999,KAMI,1647,F2PBTW,712,107655271665,3,0
40,NA,1677449,NAHXELA,32,ETERNAL,729,107626556766,3,0
40,NA,694281,FLIPPY,6590,SNOWHITE,748,107575851763,3,1
40,NA,336372,P1STOL,6073,ARCFLASH,751,107443470955,3,0
40,NA,1304250,WHY,243,WRATH,767,107407886413,3,0
40,NA,2154467,YURAX,7,SKYFALL,725,107317729222,3,1
40,NA,469689,REALBAUS,11659,AZURESOL,722,107195432441,3,0
40,NA,96855,薄八本,307,極乐净土,758,107024996311,3,1
40,NA,3638507,BOOO,6590,SNOWHITE,733,106958240965,3,0
40,NA,3712814,IKARO,7,SKYFALL,761,106955198801,3,0
40,NA,7916,XENKAI,11659,AZURESOL,736,106865696683,3,1
40,NA,3028634,TYLO,445,AZUREASH,708,106847666770,3,0
40,NA,7442,GONGO,1751,OTAKUSU,726,106783130901,3,0
40,NA,203152,LORT,3706,HEROINE,702,106689203844,3,0
40,NA,2561750,WTAFNGI,1,MILKERS,764,106632583985,3,0
40,NA,5713689,MCFLY,17671,PEACHPIE,701,106631857021,3,0
40,NA,3959162,ZERO,445,AZUREASH,693,106533214478,3,0
40,NA,208108,KAPPAM,3113,AZUREREI,701,106454123570,3,0
