Raid,Server,Player ID,Player Name,Union ID,Union Name,Team Lv,Total Damage,Hit Count,Kill Hit Count
40,SEA,340769,梅丽尔,92,花天月地,799,139818474353,3,0
40,SEA,4225732,ETHAN,11988,ブルーワッフル,762,139522582617,3,0
40,SEA,3931871,AMEM2YAN,6254,CAMELOTT,804,138635885544,3,1
40,SEA,65609,RAY,92,花天月地,848,138440397777,3,1
40,SEA,3853334,RYUMA,2786,KAGEID,817,138227781978,3,0
40,SEA,276286,神之塔,92,花天月地,782,138125417186,3,0
40,SEA,671826,我AI淘宝,6254,CAMELOTT,765,137062604795,3,0
40,SEA,577109,萌奶香,92,花天月地,782,136494944175,3,0
40,SEA,5380590,YENGSHI,7438,WALKURE,781,135856467118,3,0
40,SEA,5079115,POPGORIL,7438,WALKURE,774,135716699586,3,0
40,SEA,590909,SSOULS,4496,F2P,770,133511258976,3,1
40,SEA,3836186,VADHRIS,4101,KAMI,784,133495632367,3,2
40,SEA,705870,WCHUBBS,4101,KAMI,790,133455734070,3,0
40,SEA,211245,BEER,4496,F2P,798,132349097531,3,0
40,SEA,349642,RHOAIAS,1621,默默逸鱼,786,130680463120,3,0
40,SEA,29766,LAPIS,7438,WALKURE,744,130053511035,3,1
40,SEA,4772,PULSE,6479,SECTION,784,129035667066,3,0
40,SEA,932361,KIJCHUI,3643,KSPD,745,128652563484,3,1
40,SEA,2117751,LB,4496,F2P,784,128578529490,3,1
40,SEA,22512,鱼丸,92,花天月地,801,128357972072,3,0
40,SEA,2580645,REQUIEM,92,花天月地,797,128314083896,3,0
40,SEA,542995,JAE,6479,SECTION,741,128093374476,3,1
40,SEA,3891637,CALVIN,6254,CAMELOTT,770,127273092247,3,0
40,SEA,235584,JOEL,4496,F2P,768,126746610259,3,0
40,SEA,221958,SELINA,4496,F2P,765,126299065038,3,1
40,SEA,65197,贡丸,92,花天月地,801,126174819004,3,1
40,SEA,255786,HESY,6254,CAMELOTT,763,126068737571,3,0
40,SEA,51390,SALVARAZ,6254,CAMELOTT,759,125586499174,3,0
40,SEA,4980297,AYUTREX,33,芳香,741,125577768595,3,0
40,SEA,188960,WHITE,3643,KSPD,784,125222012208,3,0
40,SEA,3671395,DANTE,6254,CAMELOTT,771,125014543723,3,0
40,SEA,325807,スフィア,165,TYRANNY,785,124761197102,3,1
40,SEA,645006,YUNKY,165,TYRANNY,806,124504920736,3,1
40,SEA,255084,REDD,6254,CAMELOTT,797,124441684588,3,1
40,SEA,366322,里奇,92,花天月地,780,123811361647,3,1
40,SEA,82790,MINUET59,4496,F2P,774,123706871543,3,1
40,SEA,4732763,신데렐라,22,LOLICON,748,123622409686,3,0
40,SEA,72209,YAWN,2311,MFFIHERE,764,122971799457,3,0
40,SEA,4739282,YABEE,6254,CAMELOTT,764,122754094348,3,0
40,SEA,158229,P1UM,6479,SECTION,752,122362191058,3,0
40,SEA,3914982,HYOROID,2819,REVIVE,754,122290565792,3,0
40,SEA,3893334,YUTSUKI,1027,SHIFTHAI,741,121880429216,3,0
40,SEA,148522,AONEB,1221,MELONS,743,121771617918,3,0
40,SEA,211725,XIEL,11988,ブルーワッフル,751,121672026114,3,0
40,SEA,445875,CINATRA,6254,CAMELOTT,789,121005152389,3,1
40,SEA,788912,謝拉尔夫,6254,CAMELOTT,756,120684548573,3,0
40,SEA,1017474,PETITE,1027,SHIFTHAI,744,120130724473,3,0
40,SEA,972042,PK,7438,WALKURE,760,119817553893,3,0
40,SEA,4905,RASLER,4496,F2P,765,119737198843,3,0
40,SEA,1422153,RANG,1047,HOLY,762,119670741404,3,0
40,SEA,3137423,緋月,92,花天月地,804,119582280027,3,0
40,SEA,193271,NOKAZE,4496,F2P,785,119285072004,3,2
40,SEA,464192,SAJABOYS,13600,AVALONN,760,118576385836,3,1
40,SEA,3902835,IPROBIE,13600,AVALONN,746,118563891119,3,1
40,SEA,4108950,HBDEAR,22,LOLICON,747,118272287721,3,0
40,SEA,315776,LOCO,1268,SAVIOUR,742,118105580564,3,0
40,SEA,1592097,メCAELUMメ,7438,WALKURE,781,117048224389,3,0
40,SEA,2483314,AHZEK,2867,SEGTHICC,776,116794853768,3,0
40,SEA,2513017,WEBKING,14482,TYR2NNY,721,116669198747,3,0
40,SEA,163972,KOY,13600,AVALONN,741,116562370372,3,1
40,SEA,4814647,ERIC,11988,ブルーワッフル,784,116163413839,3,0
40,SEA,41180,CLOUD,13600,AVALONN,775,116120351514,3,0
40,SEA,920365,MACKII,165,TYRANNY,772,116092413404,3,0
40,SEA,1343637,YACHIYO,13600,AVALONN,747,116034333517,3,0
40,SEA,184517,NOSTA,92,花天月地,758,115666757666,3,1
40,SEA,1403957,ELONA,2190,EDELWEIS,761,115235761084,3,0
40,SEA,368091,ZN,13600,AVALONN,761,115172346088,3,0
40,SEA,171598,POCHII,2983,THESEEKR,763,114923875503,3,0
40,SEA,3342971,ROTIGOD,2819,REVIVE,775,114882434583,3,0
40,SEA,3868042,蔡徐坤,182,诺梦,722,114457502251,3,0
40,SEA,5084994,HISTOIRE,7438,WALKURE,741,114355945208,3,0
40,SEA,415598,LUCIDITY,6254,CAMELOTT,808,114188916176,3,1
40,SEA,3051199,EHEDEY58,92,花天月地,782,114091923786,3,1
40,SEA,904644,CMYUI,7438,WALKURE,743,113971110608,3,2
40,SEA,278843,MARCH7TH,3643,KSPD,756,113681776511,3,0
40,SEA,861825,HAZ,4101,KAMI,761,113461628834,3,1
40,SEA,74644,LARCHZ,4496,F2P,728,112416863181,3,1
40,SEA,3537096,XLISTX,6479,SECTION,768,112361803626,3,1
40,SEA,3985445,GINKO,94,GARUDAID,721,112100621073,3,0
40,SEA,163553,BLACKED,6254,CAMELOTT,765,112071810340,3,1
40,SEA,2651612,KURO,3643,KSPD,722,111860601019,3,1
40,SEA,1546932,MMZ,3329,GAMMA,761,111528797839,3,0
40,SEA,1915306,晨光,92,花天月地,782,111462537014,3,1
40,SEA,418544,REGRET,2819,REVIVE,730,111316715402,3,1
40,SEA,5388342,GLYM,1235,WELOOKS,721,111289634020,3,0
40,SEA,2088319,KHORA2,165,TYRANNY,803,111273935370,3,1
40,SEA,5024400,HONEY,7050,ANCIENT,734,111214665521,3,0
40,SEA,4823379,감사합니다,2685,PEPEGA,734,111113007042,3,0
40,SEA,337184,NOALPHA,3643,KSPD,761,110956671361,3,0
40,SEA,4193014,BANZAI,165,TYRANNY,726,110931635298,3,0
40,SEA,1719278,NICEASS,3204,CVG,748,110922244263,3,0
40,SEA,3629906,TECH,13600,AVALONN,721,110862366697,3,0
40,SEA,47660,JURIFE,2819,REVIVE,773,110799035619,3,0
40,SEA,4832193,KLEIN,2819,REVIVE,756,110463708437,3,1
40,SEA,3826768,ARK,22,LOLICON,723,110407719601,3,0
40,SEA,3650595,STP22,3643,KSPD,732,110271877573,3,0
40,SEA,234875,NOIR,13600,AVALONN,724,110131271438,3,0
40,SEA,1196504,NIHILISM,7050,ANCIENT,748,110071871656,3,0
40,SEA,2771484,LUST,7438,WALKURE,764,109973300972,3,1
40,SEA,3687155,INFI,6479,SECTION,768,109938388348,3,0
40,SEA,1479446,KONGOD,2786,KAGEID,729,109895139424,3,0
40,SEA,2161507,SISTINE,4496,F2P,754,109884078814,3,0
40,SEA,1057444,MOMO,92,花天月地,825,109879205304,3,0
40,SEA,5118620,HARRASON,2685,PEPEGA,765,109823507849,3,0
40,SEA,274426,KYLRIES,4693,KIBOU102,730,109790682335,3,1
40,SEA,343149,QUVIELLE,16896,TSUBASA,730,109620548364,3,0
40,SEA,166480,NEROSE,6254,CAMELOTT,746,109568925156,3,0
40,SEA,491293,산초,34,VENUST,721,109543238761,3,0
40,SEA,1851885,ANGRYBOB,1312,YMD,705,108885244345,3,0
40,SEA,4888053,TOTEMZ,12083,晚上色色俱樂部,734,108856266433,3,0
40,SEA,3179869,RYNE,2867,SEGTHICC,751,108388766687,3,0
40,SEA,4170722,SHANA,21565,VETERANX,730,108109843555,3,0
40,SEA,4150085,HAYL,12726,ENHANCER,721,107719471285,3,1
40,SEA,8366,DARK,165,TYRANNY,765,107485112871,3,1
40,SEA,138518,CHAD,1312,YMD,721,107434474133,3,0
40,SEA,2241612,DELUSION,932,ESTA,741,107325733788,3,0
40,SEA,4128642,SHUYA,6254,CAMELOTT,765,107293261098,3,1
40,SEA,961256,TECH,2685,PEPEGA,701,107227997680,3,0
40,SEA,5504868,KWENSE,2425,SHIBUYA,701,106987962416,3,0
40,SEA,227230,LOSS为NAN,92,花天月地,761,106914264516,3,0
40,SEA,1567954,FUMITA,3643,KSPD,743,106851061318,3,0
40,SEA,2507914,菲利克斯,182,诺梦,723,106791171553,3,0
40,SEA,431975,RAYSAMA,7934,LUVDSL92,723,106612221925,3,0
40,SEA,266126,BOYZILLA,2311,MFFIHERE,747,106540652045,3,0
40,SEA,1726643,DICKHARD,13600,AVALONN,762,106517133301,3,0
40,SEA,3544996,MEIYA,4496,F2P,762,106492776854,3,0
40,SEA,1442254,CASANOVA,6254,CAMELOTT,767,106412325810,3,0
40,SEA,2823510,DINO,6479,SECTION,734,106267645960,3,0
40,SEA,3891715,EIEI,4496,F2P,765,106236892799,3,0
40,SEA,981428,NITOUIYU,2819,REVIVE,777,106229929235,3,1
40,SEA,4755642,狩魔豪,1621,默默逸鱼,754,105806294040,3,0
40,SEA,3676199,KUROMEOW,2819,REVIVE,741,105740714484,3,0
40,SEA,100625,KANON,22,LOLICON,723,105723725395,3,0
40,SEA,248622,GRENZツ,3643,KSPD,715,105365596881,3,0
40,SEA,1257928,LEOSTRAS,33,芳香,722,105317125189,3,1
40,SEA,695078,至强,7438,WALKURE,735,105202521580,3,0
40,SEA,62038,XYPHYR,2190,EDELWEIS,725,105173181904,3,0
40,SEA,42378,VINDIX,7438,WALKURE,721,104986956419,3,0
40,SEA,3761899,MRKIKKOK,7000,AROMASEL,741,104940413991,3,0
40,SEA,3138909,MUGENZE,3204,CVG,749,104841638518,3,0
40,SEA,202755,开宏把你亲妈点死,92,花天月地,725,104809036211,3,0
40,SEA,1904061,HEMS,11988,ブルーワッフル,722,104783915635,3,0
40,SEA,1407,LOVEMOS,92,花天月地,772,104737593485,3,0
40,SEA,5395455,KITSUNE,22,LOLICON,723,104717158016,3,0
40,SEA,2266647,CG1,2190,EDELWEIS,735,104577902871,3,0
40,SEA,229955,WAFFLE,6479,SECTION,721,104485638841,3,0
40,SEA,660822,DVNNY,7438,WALKURE,762,104157707581,3,1
40,SEA,1101403,YEZA,6479,SECTION,732,103913034608,3,0
40,SEA,3660463,DFRZ,165,TYRANNY,725,103885376330,3,0
40,SEA,5104188,SYAMEEN,13600,AVALONN,701,103698692091,3,0
40,SEA,5817615,ELYS,13600,AVALONN,705,103300342730,3,0
40,SEA,653667,NIGHTS,6479,SECTION,721,103152603085,3,0
40,SEA,305706,GUNSHARK,13600,AVALONN,741,103070862878,3,0
40,SEA,2712179,TENKO,165,TYRANNY,745,102873137104,3,0
40,SEA,1132221,BOCCHI,4693,KIBOU102,705,102771832867,3,0
40,SEA,2302078,XNATSUMI,6341,VANILLAA,731,102682884443,3,0
40,SEA,331810,KAMAZUNE,11988,ブルーワッフル,750,102578758870,3,1
40,SEA,40070,TEHBUNZ,817,RAGNAROK,741,102396820611,3,0
40,SEA,3887056,DARKZAGE,4496,F2P,750,102371403514,3,0
40,SEA,2281548,迷雾黯然,1621,默默逸鱼,748,102366003862,3,0
40,SEA,31047,USER31047,92,花天月地,765,102360904834,3,0
40,SEA,1369588,AKAME,4693,KIBOU102,701,102175128614,3,1
40,SEA,2655253,FAAN,1027,SHIFTHAI,703,102041129564,3,0
40,SEA,4176403,PIEROT,6254,CAMELOTT,701,102001424094,3,0
40,SEA,1632265,和真,1031,VORPALPH,744,101984990660,3,0
40,SEA,681990,米倉江野伊,4263,SANKAKU,779,101943341051,3,0
40,SEA,376446,REVENANT,165,TYRANNY,714,101794420615,3,0
40,SEA,3620925,독자,33,芳香,701,101748332147,3,0
40,SEA,2839910,HERSON,631,SSRNIKKE,722,101584091792,3,0
40,SEA,27595,YUZERRA,13600,AVALONN,765,101507925513,3,1
40,SEA,2808539,KK,7438,WALKURE,721,101502423841,3,0
40,SEA,440117,TEDDY52,3643,KSPD,726,101448419085,3,0
40,SEA,574650,悠悠,7438,WALKURE,721,101422607700,3,0
40,SEA,431613,M0TION,2598,ELYSIANS,702,101406781306,3,0
40,SEA,1888667,ALTEISEN,2685,PEPEGA,731,101134145840,3,0
40,SEA,19859,3N,8985,FISHPOND,721,101053864094,3,1
40,SEA,1130753,DESTINY,4496,F2P,754,100962570259,3,2
40,SEA,1531105,RHODE,12191,SSCARLET,754,100933670240,3,0
40,SEA,57615,PONKEMO,4693,KIBOU102,704,100932251479,3,1
40,SEA,3333463,KIYERU,6341,VANILLAA,715,100903587088,3,0
40,SEA,265839,DKZ,15580,IDNF2P,711,100787301976,3,0
40,SEA,4989277,KUTTEH,7000,AROMASEL,725,100754830669,3,0
40,SEA,4966529,JINRAI,631,SSRNIKKE,756,100717466690,3,0
40,SEA,171444,TOIKY,13600,AVALONN,724,100551927510,3,0
40,SEA,5050583,혼자,33,芳香,701,100524785159,3,0
40,SEA,5743710,VERAVIA,22,LOLICON,752,100404858735,3,0
40,SEA,758602,ARISE,2190,EDELWEIS,843,100386133868,3,0
40,SEA,47618,XENIEL,3643,KSPD,725,100368007871,3,0
40,SEA,4825063,KAPPA,6479,SECTION,724,100333998584,3,0
40,SEA,40026,REX,7438,WALKURE,733,100278376633,3,1
40,SEA,419250,SHADOW,14482,TYR2NNY,765,99969694838,3,0
40,SEA,3398550,CHAPTER,2330,姬你太美,744,99955129520,3,0
40,SEA,1899566,RX,7438,WALKURE,753,99811357868,3,0
40,SEA,530903,RAVEN,2425,SHIBUYA,722,99803650274,3,0
40,SEA,660183,AD斯卡帕,92,花天月地,744,99796850590,3,1
40,SEA,5387532,TERRA854,11988,ブルーワッフル,741,99580809795,3,0
40,SEA,29784,HALO,2598,ELYSIANS,784,99576312681,3,0
40,SEA,4869198,ZERO,1027,SHIFTHAI,704,99493286043,3,0
40,SEA,109121,KREM,12726,ENHANCER,707,99220317876,3,0
40,SEA,6195546,JOAN,3204,CVG,745,99183610463,3,0
40,SEA,688113,SEN0,1715,NIKKEI,751,99112201908,3,0
40,SEA,1599739,BANANA,6254,CAMELOTT,740,99100222237,3,2
40,SEA,820505,SORANIN,7438,WALKURE,760,98927826766,3,0
40,SEA,1357603,FIR3FLY3,12726,ENHANCER,708,98896279491,3,0
40,SEA,70286,星街,232,IUVDLE,756,98889044241,3,0
40,SEA,482732,HAHAHA,92,花天月地,723,98830449516,3,0
40,SEA,3905222,ODSSEYWY,3643,KSPD,703,98599547611,3,0
40,SEA,2038039,MICKEY,1221,MELONS,724,98316678817,3,0
40,SEA,1352433,FTW,2819,REVIVE,766,98236775735,3,0
40,SEA,5282178,SHANEY,6479,SECTION,701,98231794515,3,0
40,SEA,4035552,LIN,8578,TYR4NNY,775,98184247361,3,0
40,SEA,675569,NAKEN,3643,KSPD,705,98020530698,3,1
40,SEA,4048561,THPK,13600,AVALONN,701,97982140724,3,1
40,SEA,411902,ECTO,68,LUCAVI,752,97867386672,3,0
40,SEA,3443707,DEADLOCK,1031,VORPALPH,723,97858567177,3,1
40,SEA,1606312,LORENZ,6341,VANILLAA,701,97785346516,3,0
40,SEA,123338,YUKIO,6254,CAMELOTT,705,97724113696,3,1
40,SEA,4035569,NEWBIE,1027,SHIFTHAI,708,97631450036,3,0
40,SEA,5053973,REVS,2786,KAGEID,696,97608118515,3,0
40,SEA,129595,LONE,11988,ブルーワッフル,701,97386548099,3,0
40,SEA,274770,TUNARIS,2685,PEPEGA,712,97254127707,3,0
40,SEA,2805957,SLADE745,8578,TYR4NNY,744,97159928895,3,0
40,SEA,1060967,ARTHOR,3329,GAMMA,732,97130716635,3,0
40,SEA,166457,KEKROSE,15580,IDNF2P,731,97057498232,3,1
40,SEA,596260,KVN,3498,ASSKINGS,705,96922060218,3,0
40,SEA,178016,MOCHA2NA,13600,AVALONN,721,96802536792,3,1
40,SEA,832627,VEEN,13600,AVALONN,739,96791622385,3,1
40,SEA,108208,BIRUAY,1268,SAVIOUR,722,96682648001,3,0
40,SEA,2251313,SKS8,6257,KOKODAYO,750,96353614216,3,1
40,SEA,4969401,TITUS,2819,REVIVE,698,96316084588,3,0
40,SEA,1112985,XRAI,932,ESTA,726,96268961875,3,0
40,SEA,2229307,FLEM,13600,AVALONN,721,96168382207,3,0
40,SEA,60156,YUKI,22,LOLICON,724,96160177657,3,0
40,SEA,307243,TAIKI,4496,F2P,744,96086881032,3,0
40,SEA,3954744,ASRA,1957,ASCEND,715,95958967069,3,0
40,SEA,183332,维他灵梦茶,1240,致远星联络中心,755,95794154477,3,0
40,SEA,134605,YDCL,802,浮光掠影,705,95793970296,3,0
40,SEA,5000807,9DVT8Z,182,诺梦,746,95698045646,3,0
40,SEA,1730266,OKK,21565,VETERANX,724,95667359678,3,0
40,SEA,3411089,ENNUI,3204,CVG,744,95563401917,3,0
40,SEA,3174637,BEDGE,7050,ANCIENT,745,95445296041,3,0
40,SEA,1747727,LAMIOUSZ,7000,AROMASEL,750,95386599302,3,1
40,SEA,2887042,KURIHARA,3498,ASSKINGS,706,95359935519,3,0
40,SEA,16146,ETERNAL,3204,CVG,745,95318962434,3,0
40,SEA,5205081,THEFIRE2,165,TYRANNY,707,95210515123,3,1
40,SEA,4042884,EXASSX,6341,VANILLAA,725,95132408684,3,1
40,SEA,2978660,TEMPEST,7719,DARKHOME,768,95102882761,3,0
40,SEA,1653898,RAGNA,6254,CAMELOTT,741,95012420221,3,2
40,SEA,453840,LMAOX3,2819,REVIVE,744,94834281913,3,1
40,SEA,610919,GLORDVJ,11988,ブルーワッフル,701,94826537384,3,0
40,SEA,3957173,YUMIKO,3643,KSPD,712,94813370851,3,0
40,SEA,4936747,NAMOMI,3204,CVG,704,94610177478,3,0
40,SEA,5379667,ZEF,11988,ブルーワッフル,686,94552915357,3,1
40,SEA,1455241,MYQUEEN,3643,KSPD,714,94452772063,3,0
40,SEA,2807605,TLENTKZ,2867,SEGTHICC,731,94443274239,3,0
40,SEA,471788,KOKOPIE,1888,NIKKE一HC,721,94414473689,3,0
40,SEA,402390,ROZE,1174,NIGHT,701,94414211082,3,0
40,SEA,372529,JD,6254,CAMELOTT,709,94275446761,3,0
40,SEA,4079423,UNKNOWN,4693,KIBOU102,716,94161743454,3,1
40,SEA,199708,B3C4K,441,ALTER,712,94096305198,3,0
40,SEA,2471620,AVALON,11988,ブルーワッフル,702,93835682535,3,0
40,SEA,335070,ZUKO,15580,IDNF2P,702,93783124681,3,0
40,SEA,1995115,MIFAFA,2786,KAGEID,701,93716564974,3,0
40,SEA,549017,ANYMUS,6479,SECTION,709,93701255740,3,0
40,SEA,2497413,VAROA,2190,EDELWEIS,725,93657463708,3,0
40,SEA,5199054,AZYNC,1685,ORPHEUS,733,93527072363,3,0
40,SEA,1658118,VALCO,2685,PEPEGA,739,93309086974,3,1
40,SEA,345759,SEIN,22,LOLICON,705,93301548566,3,0
40,SEA,5414986,ALP,92,花天月地,727,93193000491,3,0
40,SEA,1503214,KAZ,1235,WELOOKS,733,93145411198,3,0
40,SEA,573188,丁真珍珠,1240,致远星联络中心,725,93095452545,3,0
40,SEA,635411,KINJIROU,11988,ブルーワッフル,681,93090255628,3,1
40,SEA,72978,SUNFIRE,21565,VETERANX,718,93088357532,3,0
40,SEA,1121106,ST4U,165,TYRANNY,755,92888053343,3,1
40,SEA,750881,OUSSOU77,182,诺梦,769,92801974940,3,1
40,SEA,1498266,COFFIN,2786,KAGEID,703,92790660118,3,0
40,SEA,182093,WOLFSIRO,165,TYRANNY,701,92748863979,3,0
40,SEA,4080994,료슈,2711,DORONUT,701,92566460855,3,0
40,SEA,4831377,KLACX,13600,AVALONN,705,92517395574,3,0
40,SEA,114628,MINA,397,TEAPARTY,706,92505092097,3,0
40,SEA,231242,SOIVN,4693,KIBOU102,690,92487913120,3,0
40,SEA,51664,HIPPO,5404,MKULTRA,739,92406215787,3,0
40,SEA,809617,BLACK,8197,DSCENDER,713,92307356603,3,0
40,SEA,794728,MUMU,92,花天月地,726,92299381987,3,0
40,SEA,5165693,DAVIAN,1293,INSANE,716,92293936468,3,0
40,SEA,703412,TOPOLOG,6341,VANILLAA,707,92239841075,3,0
40,SEA,98956,SSNIS,2598,ELYSIANS,723,92227346086,3,0
40,SEA,1888090,DARLING,2819,REVIVE,754,92172844851,3,0
40,SEA,152695,XTARADIS,2786,KAGEID,703,92065446541,3,1
40,SEA,3914732,EVERMORE,165,TYRANNY,710,92005024659,3,0
40,SEA,871223,VIEW,11988,ブルーワッフル,703,91921148014,3,0
40,SEA,3632137,YUSAEHA,5,OUTLIER,713,91879223806,3,0
40,SEA,3609830,LANXERD,1715,NIKKEI,683,91872364616,3,0
40,SEA,999798,SHINN,80,BAGUETTE,704,91811477522,3,0
40,SEA,5088203,SKIBIDI,2786,KAGEID,685,91624196849,3,0
40,SEA,4764199,SPEEDSON,2878,ITZHERE,761,91622310392,3,0
40,SEA,3368139,LICKYCHA,6254,CAMELOTT,756,91554111584,3,0
40,SEA,42138,MILYSAUR,397,TEAPARTY,713,91535548224,3,0
40,SEA,5058981,FORFUN,2786,KAGEID,729,91509986798,3,0
40,SEA,99661,SUBIN,4693,KIBOU102,690,91488943464,3,0
40,SEA,2345620,SILBER,4225,NEOUKJ,763,91427498315,3,0
40,SEA,2007579,OKITO,3643,KSPD,714,91247818244,3,0
40,SEA,5025982,CTHULHU,9259,1PUNCH,712,91228401145,3,0
40,SEA,4138144,ROW,2786,KAGEID,712,91171403447,3,2
40,SEA,1865918,NETWATCH,7438,WALKURE,706,91163648440,3,0
40,SEA,3835798,LD,6479,SECTION,721,91106488506,3,0
40,SEA,921242,KYOMU,13600,AVALONN,715,91066102794,3,1
40,SEA,928764,JHOJHO,14482,TYR2NNY,726,91038242303,3,0
40,SEA,470567,ROSS,1460,AOGIRI,728,91014655604,3,0
40,SEA,5233284,AXEL,1031,VORPALPH,704,90929829737,3,0
40,SEA,3824557,HARUKA,182,诺梦,703,90803427117,3,0
40,SEA,1012310,EL,92,花天月地,763,90788162647,3,1
40,SEA,1910278,ZETSUBOU,4693,KIBOU102,682,90681516454,3,0
40,SEA,2470892,CLARA,92,花天月地,744,90665178896,3,0
40,SEA,5144172,AGUMBI,11988,ブルーワッフル,690,90659058185,3,0
40,SEA,4956512,BOURBON,80,BAGUETTE,693,90552329857,3,0
40,SEA,3559457,TAVARAN,6341,VANILLAA,756,90550763229,3,0
40,SEA,3318526,AKJ,10,LANCELOT,725,90509827673,3,0
40,SEA,5084854,JAY,68,LUCAVI,681,90363769634,3,0
40,SEA,3259743,SPIRITZ,165,TYRANNY,723,90280208922,3,0
40,SEA,5090716,JAY,2685,PEPEGA,681,90238335157,3,0
40,SEA,39985,ZOHAN,33,芳香,731,90208760745,3,0
40,SEA,3056859,县长马邦德,182,诺梦,733,90201958578,3,0
40,SEA,350369,KRIS,7438,WALKURE,705,90188315002,3,0
40,SEA,446444,AMEM3YAN,13600,AVALONN,709,90009386868,3,0
40,SEA,524825,TITE,8197,DSCENDER,705,89996738287,3,0
40,SEA,66390,NIN,3204,CVG,712,89974747088,3,0
40,SEA,89816,DARFA,932,ESTA,716,89857271512,3,0
40,SEA,4804048,MASAKI,7438,WALKURE,721,89659681699,3,0
40,SEA,1849121,SCORCH,7438,WALKURE,725,89546818572,3,0
40,SEA,3853422,HIMEHIME,2786,KAGEID,694,89541427485,3,0
40,SEA,105898,ROSA,4693,KIBOU102,701,89484334307,3,0
40,SEA,5708219,KOMURA,11988,ブルーワッフル,661,89331064365,3,0
40,SEA,562858,PHOENIX,1240,致远星联络中心,705,89318138967,3,0
40,SEA,400541,SHINKI,14482,TYR2NNY,707,89105098232,3,1
40,SEA,3186779,SHIKIKAN,11988,ブルーワッフル,670,89079681743,3,0
40,SEA,839581,CRYSTAL,15580,IDNF2P,685,89022982783,3,0
40,SEA,5675093,ASTE,16896,TSUBASA,685,88945100954,3,0
40,SEA,244472,ONIICHAN,11988,ブルーワッフル,712,88875844745,3,0
40,SEA,1540637,DILEMMA,6479,SECTION,714,88770509898,3,0
40,SEA,4192640,NEMMY,6479,SECTION,704,88759944104,3,1
40,SEA,318698,THARSIS,68,LUCAVI,701,88758097330,3,0
40,SEA,439889,REXLAPIS,2867,SEGTHICC,724,88749897935,3,0
40,SEA,482260,LEO,932,ESTA,724,88711481583,3,0
40,SEA,5938837,7UUUUUUX,1027,SHIFTHAI,670,88706202705,3,0
