[Buff] Applied Skill 1: マターガンマ (状態付与) (atk_buff_rate: 0.5808) to マナ
[Buff] Applied バースト: マターシグマ (状態付与) (dummy_buff: 0.704) to マナ
[Shoot] 時間:  0.22s | 弾数: 59/60  | Pellets: 1 | Dmg:     9,131 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70
[Shoot] 時間:  3.80s | 弾数: 16/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  3.88s | 弾数: 15/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  3.97s | 弾数: 14/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.05s | 弾数: 13/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.13s | 弾数: 12/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.22s | 弾数: 11/60  | Pellets: 1 | Dmg:    12,175 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.30s | 弾数: 10/60  | Pellets: 1 | Dmg:     9,131 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[Shoot] 時間:  4.38s | 弾数:  9/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.47s | 弾数:  8/60  | Pellets: 1 | Dmg:    12,175 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.55s | 弾数:  7/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.63s | 弾数:  6/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.72s | 弾数:  5/60  | Pellets: 1 | Dmg:    15,219 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.80s | 弾数:  4/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.88s | 弾数:  3/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Shoot] 時間:  4.97s | 弾数:  2/60  | Pellets: 1 | Dmg:     6,088 | Buffs: atk_buff_rate:0.58 | dummy_buff:0.70 | hit_rate_buff:0.05
[Burst] Activate!
[Buff] Applied バースト: フェイタルエラー！_Stage_0 (dot_dmg_buff: 0.528) to マナ
[DoT] Applied バースト: フェイタルエラー！_Stage_1 (None) on マナ
[Buff] Applied バースト: マターシグマ (発動時効果)_Stage_0 (atk_dmg_buff: 0.2112) to マナ
[Buff] Applied バースト: マターシグマ (発動時効果)_Stage_1 (atk_buff_rate: 0.6336) to マナ
[Remove Buff] Removed buffs with tag 'MatterSigma' from マナ
[Target] Selected Top 1 Base Charge Time: ['ミランダ_宝物']
[Buff] Applied バースト: マターシグマ (チャージ時間短縮) (charge_time_cut: 0.18) to ミランダ_宝物
[Shoot] 時間:  5.05s | 弾数:  1/60  | Pellets: 1 | Dmg:    26,775 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | crit_rate_buff:0.85 | atk_dmg_buff:0.21
[Shoot] 時間:  5.13s | 弾数:  0/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[DoT] 時間:  6.00s | Source:バースト: フェイタルエラー！_Stage_1 | Dmg:   481,390 | Stacks:1
[DoT] 時間:  7.00s | Source:バースト: フェイタルエラー！_Stage_1 | Dmg:   481,390 | Stacks:1
[Shoot] 時間:  7.18s | 弾数: 59/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.27s | 弾数: 58/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.35s | 弾数: 57/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.43s | 弾数: 56/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.52s | 弾数: 55/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.60s | 弾数: 54/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.68s | 弾数: 53/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.77s | 弾数: 52/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.85s | 弾数: 51/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  7.93s | 弾数: 50/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[DoT] 時間:  8.00s | Source:バースト: フェイタルエラー！_Stage_1 | Dmg:   481,390 | Stacks:1
[Shoot] 時間:  8.02s | 弾数: 49/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.10s | 弾数: 48/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.18s | 弾数: 47/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.27s | 弾数: 46/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.35s | 弾数: 45/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.43s | 弾数: 44/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.52s | 弾数: 43/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.60s | 弾数: 42/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.68s | 弾数: 41/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.77s | 弾数: 40/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[Shoot] 時間:  8.85s | 弾数: 39/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  8.93s | 弾数: 38/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[DoT] 時間:  9.00s | Source:バースト: フェイタルエラー！_Stage_1 | Dmg:   481,390 | Stacks:1
[Shoot] 時間:  9.02s | 弾数: 37/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.10s | 弾数: 36/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.18s | 弾数: 35/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.27s | 弾数: 34/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.35s | 弾数: 33/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.43s | 弾数: 32/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.52s | 弾数: 31/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.60s | 弾数: 30/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[Shoot] 時間:  9.68s | 弾数: 29/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.77s | 弾数: 28/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.85s | 弾数: 27/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間:  9.93s | 弾数: 26/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[DoT] 時間: 10.00s | Source:バースト: フェイタルエラー！_Stage_1 | Dmg:   481,390 | Stacks:1
[Shoot] 時間: 10.02s | 弾数: 25/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.10s | 弾数: 24/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.18s | 弾数: 23/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.27s | 弾数: 22/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.35s | 弾数: 21/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.43s | 弾数: 20/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[Shoot] 時間: 10.52s | 弾数: 19/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.60s | 弾数: 18/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.68s | 弾数: 17/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.77s | 弾数: 16/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.85s | 弾数: 15/60  | Pellets: 1 | Dmg:    35,323 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 10.93s | 弾数: 14/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[DoT] 時間: 11.00s | Source:バースト: フェイタルエラー！_Stage_1 | Dmg:   481,390 | Stacks:1
[Shoot] 時間: 11.02s | 弾数: 13/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.10s | 弾数: 12/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.18s | 弾数: 11/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.27s | 弾数: 10/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Heal] マナ received heal (Val: 11908 -> Actual: 0) (Src: Skill 1: マターガンマ (回復), HP: 583734/583734)
[Shoot] 時間: 11.35s | 弾数:  9/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.43s | 弾数:  8/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.52s | 弾数:  7/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.60s | 弾数:  6/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.68s | 弾数:  5/60  | Pellets: 1 | Dmg:    47,536 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.77s | 弾数:  4/60  | Pellets: 1 | Dmg:    30,533 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
[Shoot] 時間: 11.85s | 弾数:  3/60  | Pellets: 1 | Dmg:    18,320 | Buffs: atk_buff_rate:1.62 | hit_rate_buff:0.05 | crit_dmg_buff:0.89 | dot_dmg_buff:1.30 | atk_dmg_buff:0.21
